country,year,GENmun,ENRmun,RECmun,MRECmun,GENpac,RCOpac,RECpac,GENplas,RCOplas,RECplas,gov_right1,gov_cent1,gov_left1,TAXtotl_per,TAXrespol_per,TAXtotl_eur,TAXrespol_eur,EPS,TAXrespol_eur_log,TAXrespol_per_log,BIZred,BIZrec,BIZdes,BIZprod,no,INDrec,INDred,INDimp,GDPpc,POPden,URB,EDU,GDPpc_log,POPden_log,RECpac_percent,RECplas_percent,MRECmun_percent,GDPpc_log_mean,GDPpc_log_within,POPden_log_mean,POPden_log_within,URB_mean,URB_within,EDU_mean,EDU_within,gov_right1_mean,gov_right1_within,EPS_mean,EPS_within,INDimp_mean,INDimp_within,INDred_mean,INDred_within,INDrec_mean,INDrec_within
Bulgaria,2007,553.0,0.0,114.0,114.0,42.19,23.14,23.13,13.53,2.64,2.64,44.44,0.0,50.0,3.19,0.08,137.31127750672005,3.346437230512404,,1.2078962666255613,-2.525728644308256,,,,,,,,,12822.326174587111,69.47185342049535,71.278,18.5,9.458943162890554,4.2409216837859995,0.5482341787153354,0.1951219512195122,0.20614828209764918,9.766538313790091,-0.3075951508995374,4.201096839465799,0.039824844320200725,73.31094736842105,-2.0329473684210484,21.96315789473684,-3.4631578947368418,66.85355193883353,-22.413551938833535,,,3.59,,19.4,,36.2,
Bulgaria,2008,599.0,0.0,116.0,116.0,40.33,20.34,20.29,10.37,1.61,1.61,42.83,0.0,51.81,3.28,0.13,163.06040084291607,6.324940163983984,,1.8445005743291487,-2.0402208285265546,,,,,,46.0,17.0,3.6,14346.876442185903,68.98592210662002,71.622,18.9,9.571287527960232,4.23390245634054,0.5030994297049343,0.1552555448408872,0.19365609348914858,9.766538313790091,-0.19525078582985955,4.201096839465799,0.03280561687474126,73.31094736842105,-1.6889473684210543,21.96315789473684,-3.063157894736843,66.85355193883353,-24.023551938833535,,,3.59,0.010000000000000231,19.4,-2.3999999999999986,36.2,9.799999999999997
Bulgaria,2009,598.0,0.0,119.0,119.0,40.82,18.72,18.72,12.82,3.84,3.84,64.62,0.0,29.85,2.84,0.07,142.75614710193898,3.755821624263897,,1.3233070693407325,-2.659260036932778,,,,,,,,,14180.684161239582,68.57445652173914,71.963,19.2,9.559636047246576,4.2279201114804,0.45859872611464964,0.2995319812792511,0.19899665551839466,9.766538313790091,-0.20690226654351562,4.201096839465799,0.02682327201460133,73.31094736842105,-1.3479473684210603,21.96315789473684,-2.7631578947368425,66.85355193883353,-2.2335519388335285,,,3.59,,19.4,,36.2,
Bulgaria,2010,554.0,0.0,136.0,136.0,43.43,26.92,26.77,11.08,4.61,4.54,90.14,0.0,0.0,2.75,0.08,142.19402647439375,3.9144902258762273,,1.3646851104604862,-2.525728644308256,,,,,,,,,14955.954427705832,68.1245302137067,72.302,19.7,9.612864789001284,4.221337357014042,0.6163941975592908,0.40974729241877256,0.24548736462093862,9.766538313790091,-0.15367352478880747,4.201096839465799,0.020240517548242742,73.31094736842105,-1.0089473684210475,21.96315789473684,-2.2631578947368425,66.85355193883353,23.286448061166467,,,3.59,,19.4,,36.2,
Bulgaria,2011,508.0,0.0,133.0,122.0,42.82,28.08,27.89,12.92,5.15,5.06,88.24,0.0,0.0,2.67,0.08,150.75538272107613,4.760266553153316,,1.5603036652370887,-2.525728644308256,,,,,,55.00000000000001,28.000000000000004,3.75,15747.389991761562,67.68909358879883,72.638,20.1,9.664429915712773,4.214925067808891,0.651331153666511,0.391640866873065,0.24015748031496062,9.766538313790091,-0.10210839807731809,4.201096839465799,0.013828228343092164,73.31094736842105,-0.672947368421049,21.96315789473684,-1.8631578947368403,66.85355193883353,21.386448061166462,,,3.59,0.16000000000000014,19.4,8.600000000000005,36.2,18.800000000000004
Bulgaria,2012,460.0,0.0,115.0,103.0,45.0,30.4,29.94,13.16,5.81,5.36,92.83,0.0,0.0,2.65,0.05,153.10390742371084,2.766261952003644,,1.017496933025806,-2.995732273553991,29.0,16.0,,21.0,75.0,,,,16327.253378391066,67.2981577008106,72.975,20.7,9.700590976986028,4.209132861845247,0.6653333333333333,0.4072948328267477,0.22391304347826088,9.766538313790091,-0.06594733680406328,4.201096839465799,0.008036022379448227,73.31094736842105,-0.3359473684210599,21.96315789473684,-1.2631578947368425,66.85355193883353,25.976448061166465,,,3.59,,19.4,,36.2,
Bulgaria,2013,438.0,7.0,125.0,110.0,48.89,32.25,32.13,13.48,5.58,5.57,24.4,0.0,13.32,2.86,0.08,165.30364626024502,4.382587199239104,,1.4776392347605674,-2.525728644308256,27.0,18.0,,11.0,74.0,,,,16649.414466121743,66.92257737656595,73.313,22.2,9.720130327590313,4.203536389671139,0.6571896093270608,0.41320474777448074,0.2511415525114155,9.766538313790091,-0.04640798619977815,4.201096839465799,0.0024395502053398133,73.31094736842105,0.002052631578948194,21.96315789473684,0.23684210526315752,66.85355193883353,-42.453551938833535,,,3.59,,19.4,,36.2,
Bulgaria,2014,451.0,7.0,104.0,96.0,53.53,33.3,33.21,14.43,9.26,9.25,20.920852359208524,0.0,13.964992389649924,2.84,0.07,168.97847129917227,4.238685326479823,,1.444253156654452,-2.659260036932778,,,,,,40.0,14.000000000000002,3.58,17616.32306653192,66.54327560795873,73.651,23.6,9.776581198175082,4.197852497030609,0.6203997758266393,0.6410256410256411,0.21286031042128603,9.766538313790091,0.010042884384990458,4.201096839465799,-0.0032443424351900063,73.31094736842105,0.34005263157894206,21.96315789473684,1.6368421052631597,66.85355193883353,-45.93269957962501,,,3.59,-0.009999999999999787,19.4,-5.399999999999997,36.2,3.799999999999997
Bulgaria,2015,431.0,12.0,127.0,82.0,56.2,36.04,36.04,14.25,8.67,8.67,94.8082191780822,0.0,5.0,2.95,0.07,188.31870923215143,4.267210700041279,,1.4509603819512051,-2.659260036932778,34.0,21.0,12.0,13.0,76.0,,,,18391.012306456752,66.12003500368459,73.99,24.1,9.819617362655233,4.191471802349002,0.6412811387900356,0.608421052631579,0.1902552204176334,9.766538313790091,0.05307904886514159,4.201096839465799,-0.00962503711679652,73.31094736842105,0.6790526315789407,21.96315789473684,2.1368421052631597,66.85355193883353,27.954667239248664,,,3.59,,19.4,,36.2,
Bulgaria,2016,418.0,16.0,133.0,95.0,61.09,38.98,38.98,15.7,8.26,8.26,89.58,0.0,5.21,2.98,0.07,203.59234560010057,4.584850744028119,,1.522757552076737,-2.659260036932778,,,,,,,,,20065.740384528737,65.65790346352247,74.329,24.4,9.906769181323954,4.184457981370588,0.6380749713537403,0.5261146496815287,0.22727272727272727,9.766538313790091,0.14023086753386238,4.201096839465799,-0.016638858095210374,73.31094736842105,1.0180526315789393,21.96315789473684,2.436842105263157,66.85355193883353,22.726448061166465,,,3.59,,19.4,,36.2,
Bulgaria,2017,453.0,15.0,157.0,122.0,66.61,43.83,43.69,17.63,11.53,11.43,73.03,0.0,1.33,2.8,0.06,207.59200146637616,4.365493410281338,,1.473731220768408,-2.8134107167600364,28.000000000000004,17.0,10.0,15.0,75.0,17.0,16.0,3.58,21457.976465220967,65.18005711127488,74.669,24.5,9.973851718412652,4.177153549617606,0.6559075213931842,0.6483267158252978,0.2693156732891832,9.766538313790091,0.20731340462256043,4.201096839465799,-0.023943289848192606,73.31094736842105,1.3580526315789427,21.96315789473684,2.5368421052631582,66.85355193883353,6.176448061166468,,,3.59,-0.009999999999999787,19.4,-3.3999999999999986,36.2,-19.200000000000003
Bulgaria,2018,426.0,31.0,134.0,127.0,74.13,44.85,44.77,19.57,11.61,11.58,100.0,0.0,0.0,2.62,0.06,209.318470493465,4.546595270601422,,1.5143786606770124,-2.8134107167600364,,,,,,,,,22977.688151421044,64.71109985261606,75.008,24.8,10.042278943705803,4.169932745565378,0.6039390260353434,0.5917220235053654,0.2981220657276995,9.766538313790091,0.27574062991571147,4.201096839465799,-0.031164093900421186,73.31094736842105,1.6970526315789414,21.96315789473684,2.836842105263159,66.85355193883353,33.14644806116647,,,3.59,,19.4,,36.2,
Bulgaria,2019,465.0,16.0,161.0,125.0,83.8,51.44,51.28,24.62,12.46,12.46,100.0,0.0,0.0,3.0,0.05,263.64865424718533,4.532838782750728,,1.5113484060826468,-2.995732273553991,,,,,,23.0,22.0,3.44,25434.84084602997,64.25719417833456,75.347,24.7,10.143875199955195,4.1628936891542025,0.6119331742243437,0.5060926076360682,0.26881720430107525,9.766538313790091,0.37733688616510364,4.201096839465799,-0.03820315031159627,73.31094736842105,2.03605263157894,21.96315789473684,2.7368421052631575,66.85355193883353,33.14644806116647,,,3.59,-0.1499999999999999,19.4,2.6000000000000014,36.2,-13.200000000000003
Bulgaria,2020,432.0,20.0,152.0,139.0,,,,,,,90.62841530054644,0.0,0.0,3.0,0.04,268.1159472542243,3.831834802780208,,1.343343749257697,-3.218875824868201,,,,,,,,,25863.219549454887,63.87265106853353,75.686,25.8,10.16057714378199,4.156891273969548,,,0.32175925925925924,9.766538313790091,0.3940388299918993,4.201096839465799,-0.04420556549625054,73.31094736842105,2.375052631578953,21.96315789473684,3.836842105263159,66.85355193883353,23.774863361712903,,,3.59,,19.4,,36.2,
Bulgaria,2021,470.0,13.0,132.0,122.0,78.85,45.65,45.64,23.25,10.94,10.94,36.88,3.22,0.99,2.77,0.04,287.6961235684439,3.932976268522973,,1.3693964594937549,-3.218875824868201,29.600000000000005,18.6,6.3,22.8,75.1,,,,29305.35470825528,63.35430176860722,76.025,26.1,10.285525532855543,4.148742809254259,0.5788205453392518,0.47053763440860213,0.25957446808510637,9.766538313790091,0.5189872190654512,4.201096839465799,-0.05235403021154017,73.31094736842105,2.7140526315789515,21.96315789473684,4.13684210526316,66.85355193883353,-29.97355193883353,,,3.59,,19.4,,36.2,
Bulgaria,2022,488.0,15.0,120.0,105.0,80.92,47.21,47.2,22.95,9.06,9.06,11.17,36.29,11.17,4.76,0.03,616.4323763224554,3.9121981706748006,,1.3640994080150024,-3.506557897319982,,,,,,,,,34855.890730428044,61.19495210022107,76.363,26.3,10.45897743290678,4.11406470409392,0.583292140385566,0.3947712418300654,0.2151639344262295,9.766538313790091,0.6924391191166883,4.201096839465799,-0.08703213537187882,73.31094736842105,3.0520526315789454,21.96315789473684,4.336842105263159,66.85355193883353,-55.68355193883353,,,3.59,,19.4,,36.2,
Croatia,2004,304.0,,,,,,,,,,6.67,86.67,0.0,3.95,0.54,310.0775914138364,42.52892254797194,,3.7501843750149817,-0.616186139423817,,,,,,,,,14688.11937395692,76.91730398113073,54.147,13.5,9.594794240139127,4.3427308704590395,,,,10.072433788289086,-0.4776395481499591,4.307409662636471,0.035321207822568645,55.89884210526316,-1.751842105263158,17.836842105263155,-4.336842105263155,9.398862038320594,-2.728862038320594,,,3.3699999999999997,,18.0,,53.0,
Croatia,2005,336.0,,,,,,,,,,6.67,86.67,0.0,3.79,0.49,324.04478271612675,41.8176186648013,,3.73331774988282,-0.7133498878774648,,,,,,,,,15450.879314785356,77.01638553355728,54.315,13.4,9.645421194284715,4.344018198352266,,,,10.072433788289086,-0.4270125940043705,4.307409662636471,0.036608535715795476,55.89884210526316,-1.5838421052631588,17.836842105263155,-4.436842105263155,9.398862038320594,-2.728862038320594,,,3.3699999999999997,,18.0,,53.0,
Croatia,2006,384.0,0.0,,,,,,,,,0.73,92.6,0.0,3.96,0.75,373.4680163733233,70.83941928377033,,4.2604156153057975,-0.2876820724517809,,,,,,,,,17634.81252188835,77.03450432420841,54.483,13.6,9.777630211589448,4.344253429589832,,,,10.072433788289086,-0.2948035766996373,4.307409662636471,0.036843766953361445,55.89884210526316,-1.4158421052631596,17.836842105263155,-4.236842105263156,9.398862038320594,-8.668862038320594,,,3.3699999999999997,,18.0,,53.0,
Croatia,2007,399.0,0.0,13.0,9.0,,,,,,,0.0,93.33,0.0,4.02,0.94,414.2320444655107,97.35240708298446,,4.578337457583243,-0.0618754037180875,,,,,,,,,19570.795616870226,77.01767207490529,54.651,13.4,9.881793714488118,4.344034902987177,,,0.022556390977443608,10.072433788289086,-0.19064007380096726,4.307409662636471,0.036625240350706356,55.89884210526316,-1.2478421052631532,17.836842105263155,-4.436842105263155,9.398862038320594,-9.398862038320594,,,3.3699999999999997,,18.0,,53.0,
Croatia,2008,415.0,0.0,11.0,8.0,,,,,,,5.39,86.5,0.0,3.75,0.94,423.0823223399281,105.89819952873805,,4.662478250845627,-0.0618754037180875,,,,,,,,,21019.798807824554,77.00852333643056,54.819,13.6,9.953220072921033,4.343916108408617,,,0.01927710843373494,10.072433788289086,-0.11921371536805303,4.307409662636471,0.036506445772146456,55.89884210526316,-1.079842105263154,17.836842105263155,-4.236842105263156,9.398862038320594,-4.008862038320594,,,3.3699999999999997,,18.0,,53.0,
Croatia,2009,405.0,0.0,9.0,7.0,,,,,,,5.28,78.87,0.0,3.7,0.92,393.6907646856195,97.58242452524064,,4.580697400617662,-0.083381608939051,,,,,,,,,20349.48862482717,76.92768565506397,54.987,14.5,9.92081106155388,4.342865833241689,,,0.01728395061728395,10.072433788289086,-0.15162272673520505,4.307409662636471,0.035456170605217885,55.89884210526316,-0.9118421052631547,17.836842105263155,-3.3368421052631554,9.398862038320594,-4.118862038320594,,,3.3699999999999997,,18.0,,53.0,
Croatia,2010,379.0,0.0,16.0,12.0,,,,,,,5.16,81.75,0.0,3.81,0.83,407.7941494524293,88.74321458611682,,4.485746970064967,-0.1863295781914934,,,,,,,,,20143.80160810738,76.75339503966836,55.155,15.7,9.910651907551525,4.340597620533504,,,0.0316622691292876,10.072433788289086,-0.1617818807375606,4.307409662636471,0.03318795789703355,55.89884210526316,-0.7438421052631554,17.836842105263155,-2.136842105263156,9.398862038320594,-4.238862038320594,,,3.3699999999999997,,18.0,,53.0,
Croatia,2011,384.0,0.0,32.0,29.0,,,,,,,0.56,82.13,1.68,3.4,0.78,363.7648921114735,83.41544756813379,,4.4238335148526,-0.2484613592984996,,,,,,,,,21195.71515159414,76.48884997498392,55.322,15.4,9.961554324741172,4.337144978248646,,,0.07552083333333333,10.072433788289086,-0.11087946354791356,4.307409662636471,0.02973531561217513,55.89884210526316,-0.5768421052631538,17.836842105263155,-2.436842105263155,9.398862038320594,-8.838862038320594,,,3.3699999999999997,,18.0,,53.0,
Croatia,2012,391.0,0.0,57.0,51.0,46.52,27.76,27.76,11.31,5.13,5.13,22.73,0.0,68.18,3.24,0.73,341.0644338705013,77.09427917963895,,4.3450290778116445,-0.3147107448397002,31.0,33.0,,21.0,72.0,,,,21620.16716041677,76.12693874633693,55.506,16.6,9.981381822912466,4.332402193637935,0.5967325881341359,0.4535809018567639,0.13043478260869565,10.072433788289086,-0.09105196537661975,4.307409662636471,0.024992531001464258,55.89884210526316,-0.3928421052631563,17.836842105263155,-1.236842105263154,9.398862038320594,13.331137961679406,,,3.3699999999999997,,18.0,,53.0,
Croatia,2013,407.0,0.0,61.0,54.0,46.91,27.59,27.59,11.52,5.21,5.21,23.27,0.0,67.42,3.53,0.74,373.9251691457708,78.67646121019708,,4.365344015516444,-0.3011050927839216,61.0,38.0,,26.0,67.0,,,,22432.257964582583,75.65438496176114,55.706,18.2,10.018255289615848,4.326175402358377,0.5881475165209977,0.4522569444444445,0.13267813267813267,10.072433788289086,-0.054178498673238096,4.307409662636471,0.018765739721906094,55.89884210526316,-0.19284210526315348,17.836842105263155,0.3631578947368439,9.398862038320594,13.871137961679405,,,3.3699999999999997,,18.0,,53.0,
Croatia,2014,390.0,1.0,64.0,56.0,48.75,25.74,25.71,11.69,4.44,4.41,23.809523809523807,0.0,64.0965427266797,3.94,0.83,415.6608985438397,87.17873532879634,,4.467960440267729,-0.1863295781914934,,,,,,59.0,18.0,3.5,22708.188622462327,75.07679937102424,55.923,18.9,10.030480870688315,4.318511581228185,0.5273846153846155,0.37724550898203596,0.14358974358974358,10.072433788289086,-0.04195291760077069,4.307409662636471,0.011101918591713833,55.89884210526316,0.024157894736845265,17.836842105263155,1.0631578947368432,9.398862038320594,14.410661771203213,,,3.3699999999999997,0.13000000000000034,18.0,0.0,53.0,6.0
Croatia,2015,398.0,0.0,72.0,65.0,51.86,31.17,31.17,12.5,5.79,5.79,20.52185257664709,0.0,61.90476190476191,4.2,0.89,460.0690074607543,97.41011266401316,,4.578930031378163,-0.1165338162559515,66.0,33.0,18.0,23.0,70.0,,,,23759.050265824204,74.18563719533987,56.155,19.9,10.075718800700585,4.306570562640519,0.6010412649440803,0.4632,0.16331658291457288,10.072433788289086,0.003285012411499366,4.307409662636471,-0.0008390999959519974,55.89884210526316,0.2561578947368446,17.836842105263155,2.063157894736843,9.398862038320594,11.122990538326494,,,3.3699999999999997,,18.0,,53.0,
Croatia,2016,409.0,0.0,86.0,79.0,55.89,30.6,30.6,13.34,5.48,5.48,21.04,52.11,3.55,4.3,0.89,497.6153354856634,102.65002494602334,,4.631325386485111,-0.1165338162559515,,,,,,,,,25804.76675932524,73.38408619827031,56.403,20.1,10.158314511957412,4.295707102826068,0.5475040257648953,0.4107946026986507,0.19315403422982885,10.072433788289086,0.08588072366832655,4.307409662636471,-0.011702559810403024,55.89884210526316,0.5041578947368421,17.836842105263155,2.263157894736846,9.398862038320594,11.641137961679405,,,3.3699999999999997,,18.0,,53.0,
Croatia,2017,424.0,0.0,100.0,91.0,65.16,34.73,34.73,14.97,5.58,5.58,10.98,77.42,0.0,4.28,0.87,531.18381791292,107.98466969547982,,4.681989269784678,-0.1392620673335076,64.0,30.0,18.0,21.0,71.0,44.0,15.0,3.24,27889.63353044621,72.21440568937174,56.667,20.7,10.236010340716138,4.2796395507799,0.5329957028852056,0.3727454909819639,0.21462264150943397,10.072433788289086,0.1635765524270525,4.307409662636471,-0.027770111856570523,55.89884210526316,0.768157894736845,17.836842105263155,2.863157894736844,9.398862038320594,1.5811379616794063,,,3.3699999999999997,-0.12999999999999945,18.0,-3.0,53.0,-9.0
Croatia,2018,443.0,0.0,112.0,100.0,69.44,40.55,40.55,16.13,6.02,6.02,4.761904761904762,85.71428571428571,0.0,4.33,0.87,575.4799405832617,115.39131688300292,,4.748329107594899,-0.1392620673335076,,,,,,,,,29789.194263874364,71.27394396397685,56.947,21.9,10.301900998140283,4.266530818329476,0.5839573732718893,0.37321760694358336,0.22573363431151242,10.072433788289086,0.2294672098511974,4.307409662636471,-0.04087884430699518,55.89884210526316,1.0481578947368462,17.836842105263155,4.063157894736843,9.398862038320594,-4.636957276415832,,,3.3699999999999997,,18.0,,53.0,
Croatia,2019,459.0,0.0,138.0,123.0,76.21,37.26,37.26,17.25,6.17,6.17,4.761904761904762,85.71428571428571,0.0,4.24,0.82,599.1077103046293,115.34186292060294,,4.747900439613993,-0.1984509387238383,,,,,,56.00000000000001,21.0,3.37,33064.25895704602,70.57018797798585,57.242,22.1,10.406208188154789,4.2566077887187825,0.48891221624458736,0.35768115942028983,0.2679738562091503,10.072433788289086,0.33377439986570323,4.307409662636471,-0.05080187391768831,55.89884210526316,1.3431578947368408,17.836842105263155,4.263157894736846,9.398862038320594,-4.636957276415832,,,3.3699999999999997,4.440892098500626e-16,18.0,3.0,53.0,3.000000000000007
Croatia,2020,433.0,1.0,127.0,105.0,68.29,37.38,37.02,16.83,5.74,5.74,5.113192818110851,87.11943793911007,0.0,4.06,0.83,525.6902677069116,107.69233913595758,,4.679278450118519,-0.1863295781914934,,,,,,,,,31595.87427013303,69.946497498213,57.553,22.3,10.360781829979425,4.247730628352696,0.5420998682091082,0.34105763517528226,0.24249422632794457,10.072433788289086,0.28834804169033923,4.307409662636471,-0.05967903428377497,55.89884210526316,1.6541578947368407,17.836842105263155,4.463157894736845,9.398862038320594,-4.285669220209743,,,3.3699999999999997,,18.0,,53.0,
Croatia,2021,456.0,1.0,143.0,120.0,73.87,38.69,38.22,18.11,6.24,6.24,5.56,88.89,0.0,3.87,0.77,582.0007883513737,116.5254483071714,,4.758109689556028,-0.2613647641344075,59.5,33.1,24.6,27.1,62.5,,,,36932.66802728608,69.31703002144388,57.878,22.3,10.516851750763323,4.238690619461059,0.5173954243942059,0.3445610160132524,0.2631578947368421,10.072433788289086,0.4444179624742368,4.307409662636471,-0.06871904317541144,55.89884210526316,1.9791578947368436,17.836842105263155,4.463157894736845,9.398862038320594,-3.8388620383205945,,,3.3699999999999997,,18.0,,53.0,
Croatia,2022,478.0,1.0,164.0,139.0,82.17,43.55,43.09,19.26,6.73,6.73,5.57,84.34,0.0,3.36,0.7,589.4039408752008,123.20389787327191,,4.813840689180682,-0.3566749439387324,,,,,,,,,41959.52938283735,68.89994639027877,58.219,22.8,10.644460846595031,4.232655399939176,0.5244006328343678,0.3494288681204569,0.2907949790794979,10.072433788289086,0.5720270583059452,4.307409662636471,-0.07475426269729457,55.89884210526316,2.3201578947368446,17.836842105263155,4.963157894736845,9.398862038320594,-3.828862038320594,,,3.3699999999999997,,18.0,,53.0,
